Type;FSV-30;
Version;1.71 SP3;
Date;06.Aug 25;
Mode;ANALYZER;
Center Freq;11000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;22000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;22000000000.000000;Hz
Ref Level;-9.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;5000.000000;Hz
SWT;1.440000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
1752666666.6666768;-72.278228759765625;-72.278228759765625
1756333333.3333435;-72.219581604003906;-72.219581604003906
1760000000.0000103;-72.066093444824219;-72.066093444824219
1763666666.666677;-72.032081604003906;-72.032081604003906
1767333333.3333437;-72.243408203125;-72.243408203125
1771000000.0000105;-72.390998840332031;-72.390998840332031
1774666666.6666772;-71.884918212890625;-71.884918212890625
1778333333.333344;-72.057571411132813;-72.057571411132813
1782000000.0000107;-71.970230102539063;-71.970230102539063
1785666666.6666775;-71.617446899414063;-71.617446899414063
1789333333.3333442;-71.494720458984375;-71.494720458984375
1793000000.000011;-71.468231201171875;-71.468231201171875
1796666666.6666777;-71.062980651855469;-71.062980651855469
1800333333.3333445;-71.055755615234375;-71.055755615234375
1804000000.0000112;-70.504249572753906;-70.504249572753906
1807666666.666678;-70.96392822265625;-70.96392822265625
1811333333.3333447;-70.418502807617188;-70.418502807617188
1815000000.0000114;-70.067497253417969;-70.067497253417969
1818666666.6666782;-70.341644287109375;-70.341644287109375
1822333333.3333449;-70.056671142578125;-70.056671142578125
1826000000.0000117;-69.901763916015625;-69.901763916015625
1829666666.6666784;-69.760093688964844;-69.760093688964844
1833333333.3333452;-69.629325866699219;-69.629325866699219
1837000000.0000119;-69.633865356445313;-69.633865356445313
1840666666.6666787;-69.733283996582031;-69.733283996582031
1844333333.3333454;-69.879165649414062;-69.879165649414062
1848000000.0000122;-69.787971496582031;-69.787971496582031
1851666666.6666789;-70.031654357910156;-70.031654357910156
1855333333.3333457;-70.099479675292969;-70.099479675292969
1859000000.0000124;-70.401168823242188;-70.401168823242188
1862666666.6666791;-70.395942687988281;-70.395942687988281
1866333333.3333459;-70.642723083496094;-70.642723083496094
1870000000.0000126;-70.43414306640625;-70.43414306640625
1873666666.6666794;-70.839973449707031;-70.839973449707031
1877333333.3333461;-70.982650756835937;-70.982650756835937
1881000000.0000129;-71.00164794921875;-71.00164794921875
1884666666.6666796;-71.131202697753906;-71.131202697753906
1888333333.3333464;-71.184883117675781;-71.184883117675781
1892000000.0000131;-71.1767578125;-71.1767578125
1895666666.6666799;-70.85345458984375;-70.85345458984375
1899333333.3333466;-71.324378967285156;-71.324378967285156
1903000000.0000134;-71.30023193359375;-71.30023193359375
1906666666.6666801;-70.947601318359375;-70.947601318359375
1910333333.3333468;-70.669075012207031;-70.669075012207031
1914000000.0000136;-70.817054748535156;-70.817054748535156
1917666666.6666803;-70.554763793945313;-70.554763793945313
1921333333.3333471;-70.408271789550781;-70.408271789550781
1925000000.0000138;-70.409675598144531;-70.409675598144531
1928666666.6666806;-69.662094116210938;-69.662094116210938
1932333333.3333473;-70.186561584472656;-70.186561584472656
1936000000.0000141;-69.890129089355469;-69.890129089355469
1939666666.6666808;-69.930946350097656;-69.930946350097656
1943333333.3333476;-69.0318603515625;-69.0318603515625
1947000000.0000143;-68.900047302246094;-68.900047302246094
1950666666.6666811;-68.756423950195313;-68.756423950195313
1954333333.3333478;-68.558738708496094;-68.558738708496094
1958000000.0000145;-68.559402465820313;-68.559402465820313
1961666666.6666813;-68.519371032714844;-68.519371032714844
1965333333.333348;-68.666152954101563;-68.666152954101563
1969000000.0000148;-68.783096313476562;-68.783096313476562
1972666666.6666815;-68.806610107421875;-68.806610107421875
1976333333.3333483;-68.787887573242187;-68.787887573242187
1980000000.000015;-69.094978332519531;-69.094978332519531
1983666666.6666818;-68.949844360351563;-68.949844360351563
1987333333.3333485;-69.308952331542969;-69.308952331542969
1991000000.0000153;-69.486518859863281;-69.486518859863281
1994666666.666682;-69.635040283203125;-69.635040283203125
1998333333.3333488;-69.408592224121094;-69.408592224121094
2002000000.0000155;-69.604019165039062;-69.604019165039062
2005666666.6666822;-69.922721862792969;-69.922721862792969
2009333333.333349;-70.319580078125;-70.319580078125
2013000000.0000157;-70.181320190429687;-70.181320190429687
2016666666.6666825;-70.080863952636719;-70.080863952636719
2020333333.3333492;-70.176605224609375;-70.176605224609375
2024000000.000016;-69.965576171875;-69.965576171875
2027666666.6666827;-70.229217529296875;-70.229217529296875
2031333333.3333495;-70.230674743652344;-70.230674743652344
2035000000.0000162;-69.932243347167969;-69.932243347167969
2038666666.666683;-69.53363037109375;-69.53363037109375
2042333333.3333497;-69.5179443359375;-69.5179443359375
2046000000.0000165;-69.459022521972656;-69.459022521972656
2049666666.6666832;-69.459571838378906;-69.459571838378906
2053333333.3333499;-69.277061462402344;-69.277061462402344
2057000000.0000167;-69.248115539550781;-69.248115539550781
2060666666.6666834;-69.11798095703125;-69.11798095703125
2064333333.3333502;-68.918128967285156;-68.918128967285156
2068000000.0000169;-68.749824523925781;-68.749824523925781
2071666666.6666837;-68.253425598144531;-68.253425598144531
2075333333.3333504;-68.272911071777344;-68.272911071777344
2079000000.0000172;-68.042518615722656;-68.042518615722656
2082666666.6666839;-68.004241943359375;-68.004241943359375
2086333333.3333507;-67.623992919921875;-67.623992919921875
2090000000.0000174;-67.20184326171875;-67.20184326171875
2093666666.6666842;-67.552780151367188;-67.552780151367188
2097333333.3333509;-67.090797424316406;-67.090797424316406
2101000000.0000176;-67.654167175292969;-67.654167175292969
2104666666.6666844;-67.263504028320313;-67.263504028320313
2108333333.3333511;-67.677169799804688;-67.677169799804688
2112000000.0000179;-67.7344970703125;-67.7344970703125
2115666666.6666846;-67.759361267089844;-67.759361267089844
2119333333.3333514;-67.644088745117188;-67.644088745117188
2123000000.0000181;-68.300209045410156;-68.300209045410156
2126666666.6666849;-68.379173278808594;-68.379173278808594
2130333333.3333516;-68.732582092285156;-68.732582092285156
2134000000.0000184;-68.449378967285156;-68.449378967285156
2137666666.6666851;-68.501434326171875;-68.501434326171875
2141333333.3333519;-68.825363159179687;-68.825363159179687
2145000000.0000186;-68.794105529785156;-68.794105529785156
2148666666.6666851;-68.820968627929687;-68.820968627929687
2152333333.3333516;-68.753921508789063;-68.753921508789063
2156000000.0000181;-68.911758422851562;-68.911758422851562
2159666666.6666846;-69.017921447753906;-69.017921447753906
2163333333.3333511;-68.931495666503906;-68.931495666503906
2167000000.0000176;-68.777969360351563;-68.777969360351563
2170666666.6666842;-68.714698791503906;-68.714698791503906
2174333333.3333507;-69.033905029296875;-69.033905029296875
2178000000.0000172;-68.673194885253906;-68.673194885253906
2181666666.6666837;-68.241958618164063;-68.241958618164063
2185333333.3333502;-68.289909362792969;-68.289909362792969
2189000000.0000167;-67.820152282714844;-67.820152282714844
2192666666.6666832;-67.82568359375;-67.82568359375
2196333333.3333497;-67.6915283203125;-67.6915283203125
2200000000.0000162;-67.275718688964844;-67.275718688964844
2203666666.6666827;-67.088722229003906;-67.088722229003906
2207333333.3333492;-66.913734436035156;-66.913734436035156
2211000000.0000157;-66.698677062988281;-66.698677062988281
2214666666.6666822;-66.36627197265625;-66.36627197265625
2218333333.3333488;-66.520332336425781;-66.520332336425781
2222000000.0000153;-66.832756042480469;-66.832756042480469
2225666666.6666818;-66.377548217773437;-66.377548217773437
2229333333.3333483;-66.010231018066406;-66.010231018066406
2233000000.0000148;-65.945259094238281;-65.945259094238281
2236666666.6666813;-66.472518920898438;-66.472518920898438
2240333333.3333478;-66.558319091796875;-66.558319091796875
2244000000.0000143;-66.55218505859375;-66.55218505859375
2247666666.6666808;-67.067375183105469;-67.067375183105469
2251333333.3333473;-66.947105407714844;-66.947105407714844
2255000000.0000138;-67.121391296386719;-67.121391296386719
2258666666.6666803;-66.969894409179687;-66.969894409179687
2262333333.3333468;-67.632759094238281;-67.632759094238281
2266000000.0000134;-67.664871215820313;-67.664871215820313
2269666666.6666799;-68.042160034179688;-68.042160034179688
2273333333.3333464;-67.909370422363281;-67.909370422363281
2277000000.0000129;-68.032463073730469;-68.032463073730469
2280666666.6666794;-68.16632080078125;-68.16632080078125
2284333333.3333459;-67.936126708984375;-67.936126708984375
2288000000.0000124;-67.75152587890625;-67.75152587890625
2291666666.6666789;-68.306877136230469;-68.306877136230469
2295333333.3333454;-67.790641784667969;-67.790641784667969
2299000000.0000119;-68.170318603515625;-68.170318603515625
2302666666.6666784;-67.647720336914063;-67.647720336914063
2306333333.3333449;-67.728736877441406;-67.728736877441406
2310000000.0000114;-67.420570373535156;-67.420570373535156
2313666666.666678;-67.179344177246094;-67.179344177246094
2317333333.3333445;-67.207023620605469;-67.207023620605469
2321000000.000011;-66.876693725585938;-66.876693725585938
2324666666.6666775;-66.873481750488281;-66.873481750488281
2328333333.333344;-66.810791015625;-66.810791015625
2332000000.0000105;-66.465751647949219;-66.465751647949219
2335666666.666677;-66.438735961914063;-66.438735961914063
2339333333.3333435;-65.874923706054688;-65.874923706054688
2343000000.00001;-65.777519226074219;-65.777519226074219
2346666666.6666765;-65.676727294921875;-65.676727294921875
2350333333.333343;-65.639015197753906;-65.639015197753906
2354000000.0000095;-65.545402526855469;-65.545402526855469
2357666666.666676;-65.574089050292969;-65.574089050292969
2361333333.3333426;-65.375160217285156;-65.375160217285156
2365000000.0000091;-65.482315063476563;-65.482315063476563
2368666666.6666756;-65.667671203613281;-65.667671203613281
2372333333.3333421;-65.613632202148438;-65.613632202148438
2376000000.0000086;-65.920806884765625;-65.920806884765625
2379666666.6666751;-65.913108825683594;-65.913108825683594
2383333333.3333416;-66.39599609375;-66.39599609375
2387000000.0000081;-66.3299560546875;-66.3299560546875
2390666666.6666746;-66.354377746582031;-66.354377746582031
2394333333.3333411;-66.345001220703125;-66.345001220703125
2398000000.0000076;-66.77392578125;-66.77392578125
2401666666.6666741;-66.619468688964844;-66.619468688964844
2405333333.3333406;-67.113998413085937;-67.113998413085937
2409000000.0000072;-67.131889343261719;-67.131889343261719
2412666666.6666737;-67.077056884765625;-67.077056884765625
2416333333.3333402;-67.358108520507813;-67.358108520507813
2420000000.0000067;-67.013267517089844;-67.013267517089844
2423666666.6666732;-66.6939697265625;-66.6939697265625
2427333333.3333397;-66.973747253417969;-66.973747253417969
2431000000.0000062;-66.899726867675781;-66.899726867675781
2434666666.6666727;-67.110481262207031;-67.110481262207031
2438333333.3333392;-66.606681823730469;-66.606681823730469
2442000000.0000057;-66.852752685546875;-66.852752685546875
2445666666.6666722;-66.410591125488281;-66.410591125488281
2449333333.3333387;-65.8800048828125;-65.8800048828125
2453000000.0000052;-66.056602478027344;-66.056602478027344
2456666666.6666718;-65.913604736328125;-65.913604736328125
2460333333.3333383;-65.644828796386719;-65.644828796386719
2464000000.0000048;-65.859107971191406;-65.859107971191406
2467666666.6666713;-65.533027648925781;-65.533027648925781
2471333333.3333378;-65.013542175292969;-65.013542175292969
2475000000.0000043;-65.192893981933594;-65.192893981933594
2478666666.6666708;-64.696365356445313;-64.696365356445313
2482333333.3333373;-64.610687255859375;-64.610687255859375
2486000000.0000038;-64.645965576171875;-64.645965576171875
2489666666.6666703;-64.252113342285156;-64.252113342285156
2493333333.3333368;-64.708740234375;-64.708740234375
2497000000.0000033;-64.551467895507812;-64.551467895507812
2500666666.6666698;-64.506851196289062;-64.506851196289062
2504333333.3333364;-64.443069458007813;-64.443069458007813
2508000000.0000029;-65.055961608886719;-65.055961608886719
2511666666.6666694;-65.094825744628906;-65.094825744628906
2515333333.3333359;-64.637748718261719;-64.637748718261719
2519000000.0000024;-65.240074157714844;-65.240074157714844
2522666666.6666689;-65.410453796386719;-65.410453796386719
2526333333.3333354;-65.509880065917969;-65.509880065917969
2530000000.0000019;-65.463302612304688;-65.463302612304688
2533666666.6666684;-65.9150390625;-65.9150390625
2537333333.3333349;-65.879127502441406;-65.879127502441406
2541000000.0000014;-65.94879150390625;-65.94879150390625
2544666666.6666679;-66.000877380371094;-66.000877380371094
2548333333.3333344;-66.008766174316406;-66.008766174316406
2552000000.000001;-65.814262390136719;-65.814262390136719
2555666666.6666675;-66.094306945800781;-66.094306945800781
2559333333.333334;-65.911338806152344;-65.911338806152344
2563000000.0000005;-66.209953308105469;-66.209953308105469
2566666666.666667;-65.914741516113281;-65.914741516113281
2570333333.3333335;-65.574180603027344;-65.574180603027344
2574000000;-65.713287353515625;-65.713287353515625
2577666666.6666665;-65.34002685546875;-65.34002685546875
2581333333.333333;-65.233451843261719;-65.233451843261719
2584999999.9999995;-65.205589294433594;-65.205589294433594
2588666666.666666;-65.159156799316406;-65.159156799316406
2592333333.3333325;-64.89898681640625;-64.89898681640625
2595999999.999999;-64.525367736816406;-64.525367736816406
2599666666.6666656;-64.575851440429688;-64.575851440429688
2603333333.3333321;-64.306259155273438;-64.306259155273438
2606999999.9999986;-63.893051147460937;-63.893051147460937
2610666666.6666651;-63.784629821777344;-63.784629821777344
2614333333.3333316;-64.396347045898438;-64.396347045898438
2617999999.9999981;-63.770908355712891;-63.770908355712891
2621666666.6666646;-63.648460388183594;-63.648460388183594
2625333333.3333311;-63.526744842529297;-63.526744842529297
2628999999.9999976;-63.907260894775391;-63.907260894775391
2632666666.6666641;-63.720333099365234;-63.720333099365234
2636333333.3333306;-63.825019836425781;-63.825019836425781
2639999999.9999971;-64.172630310058594;-64.172630310058594
2643666666.6666636;-63.890335083007813;-63.890335083007813
2647333333.3333302;-64.125312805175781;-64.125312805175781
2650999999.9999967;-64.594940185546875;-64.594940185546875
2654666666.6666632;-64.660758972167969;-64.660758972167969
2658333333.3333297;-64.429206848144531;-64.429206848144531
2661999999.9999962;-64.859718322753906;-64.859718322753906
2665666666.6666627;-64.697181701660156;-64.697181701660156
2669333333.3333292;-65.065040588378906;-65.065040588378906
2672999999.9999957;-64.768455505371094;-64.768455505371094
2676666666.6666622;-65.031402587890625;-65.031402587890625
2680333333.3333287;-65.157707214355469;-65.157707214355469
2683999999.9999952;-65.277938842773438;-65.277938842773438
2687666666.6666617;-65.256805419921875;-65.256805419921875
2691333333.3333282;-65.000579833984375;-65.000579833984375
2694999999.9999948;-65.347930908203125;-65.347930908203125
2698666666.6666613;-65.134140014648438;-65.134140014648438
2702333333.3333278;-65.138961791992188;-65.138961791992188
2705999999.9999943;-64.634552001953125;-64.634552001953125
2709666666.6666608;-64.930335998535156;-64.930335998535156
2713333333.3333273;-64.695945739746094;-64.695945739746094
2716999999.9999938;-64.200828552246094;-64.200828552246094
2720666666.6666603;-64.298805236816406;-64.298805236816406
2724333333.3333268;-64.118011474609375;-64.118011474609375
2727999999.9999933;-64.113449096679688;-64.113449096679688
2731666666.6666598;-63.946544647216797;-63.946544647216797
2735333333.3333263;-63.83514404296875;-63.83514404296875
2738999999.9999928;-63.863178253173828;-63.863178253173828
2742666666.6666594;-63.522491455078125;-63.522491455078125
2746333333.3333259;-63.130008697509766;-63.130008697509766
2749999999.9999924;-63.312881469726563;-63.312881469726563
